name,BCELoss,IsotonicBCE,Focal Loss,IsotonicFocal,Dice++Loss
3tt,0.0015468549,0.027272727,0.018658021,0.0,0.0039446647
4xv,0.00037982443,0.0,0.013153672,0.0,0.002397991
6rf,0.0007587984,0.027272727,0.040469807,0.036144577,0.0028352947
4r5,0.00036574723,,0.012647134,0.0,0.0025647518
6ft,0.0004579659,0.0,0.035859168,0.036144577,0.0032744997
3r8,0.00056370115,0.0,0.0398224,0.036144577,0.0028000376
2uz,0.0005063383,0.0,0.043292213,0.036144577,0.0027745175
3rt,0.0139282895,0.035714287,0.02485645,0.0,0.00897994
1fv,0.0016311932,0.027272727,0.031960458,0.036144577,0.0030142514
4hn,0.00070158346,0.027272727,0.0147964135,0.0,0.002875201
6ck,0.0004900563,0.0,0.78903514,0.52272725,0.0028896825
5jz,0.0022035986,0.027272727,0.066676795,0.036144577,0.0032283652
5y8,0.00038991802,0.0,0.042876408,0.036144577,0.0027304187
3px,0.00062465813,0.0,0.04654039,0.036144577,0.0028041413
4qo,0.00049074256,0.0,0.012396201,0.0,0.0024924136
4dh,0.00077982375,0.027272727,0.06297559,0.036144577,0.0025796131
4it,0.00038919775,0.0,0.020834722,0.0,0.0023612473
6ck,0.0005285147,0.0,0.2413737,0.3432836,0.0029354151
2hx,0.00052640284,0.0,0.0141982855,0.0,0.0024926984
4bk,0.020588448,0.035714287,0.018170815,0.0,0.0032896365
4ax,0.00076132873,0.027272727,0.013965182,0.0,0.002492736
3fc,0.0009599472,0.027272727,0.022225672,0.0,0.002522446
3py,0.0005640298,0.0,0.039213866,0.036144577,0.0028027028
4ks,0.00039118985,0.0,0.00995622,0.0,0.0023387845
4c3,0.0007166396,0.027272727,0.014050886,0.0,0.0024586434
2xk,0.00215911,0.027272727,0.028980957,0.0,0.0029085295
4bc,0.001123824,0.027272727,0.44376382,0.3432836,0.005121182
5lq,0.0007218516,0.027272727,0.03902577,0.036144577,0.0033481966
4qm,0.0004494656,0.0,0.0105162915,0.0,0.0025120538
4ez,0.00177295,0.027272727,0.08495388,0.0625,0.0034592408
6oc,0.00040311555,0.0,0.021610886,0.0,0.002413518
3la,0.000832018,0.027272727,0.059976187,0.036144577,0.002764272
1h2,0.00049480156,0.0,0.020863011,0.0,0.0027381475
3ot,0.0004407781,0.0,0.010849544,0.0,0.0024448144
5aa,0.00079964264,0.027272727,0.1325705,0.13513513,0.0027159383
4qm,0.00045988333,0.0,0.013079233,0.0,0.0025136864
6n3,0.0005791117,0.0,0.038231365,0.036144577,0.004170171
4wn,0.00044706775,0.0,0.054522645,0.036144577,0.0027675945
3wf,0.00062160403,0.0,0.0220773,0.0,0.002871156
5j1,0.00046914507,0.0,0.04445618,0.036144577,0.0032513568
2wt,0.0005832796,0.0,0.10780225,0.10840598,0.002466468
2xk,0.00047336656,0.0,0.03138953,0.036144577,0.0026815913
3qc,0.00051785953,0.0,0.05971323,0.036144577,0.0032741386
5l2,0.0051261284,0.035714287,0.06516211,0.036144577,0.0036700391
4qm,0.0004444691,0.0,0.0120312,0.0,0.0024937133
4bc,0.0012107389,0.027272727,0.4152907,0.3432836,0.0042330944
4i6,0.0006290019,0.0,0.015806466,0.0,0.0024977303
2xm,0.00047220156,0.0,0.09208361,0.0625,0.0024457125
4c3,0.00068447593,0.0,0.013373519,0.0,0.0024440563
4i5,0.00161501,0.027272727,0.019529395,0.0,0.002822504
3uo,0.00065582886,0.0,0.09252846,0.0625,0.0029362345
4g3,0.00064253184,0.0,0.014719212,0.0,0.0031716276
3cq,0.0006216727,0.0,0.012118599,0.0,0.0025803617
3v0,0.00046231615,0.0,0.02241605,0.0,0.0027215546
3wf,0.00054972223,0.0,0.02550152,0.0,0.0027336613
5to,0.00048716704,0.0,0.060746543,0.036144577,0.0031380367
3eq,0.0004617764,0.0,0.023026729,0.0,0.0027179965
3c4,0.0003826516,0.0,0.011625161,0.0,0.0024892362
3uo,0.0011597986,0.027272727,0.07328725,0.036144577,0.0026291893
2b5,0.000611148,0.0,0.051172886,0.036144577,0.0028778168
2xk,0.00048659477,0.0,0.022327935,0.0,0.0029488783
3da,0.00088119163,0.027272727,0.07904006,0.036144577,0.0031359086
4um,0.0030848884,0.027272727,0.020490162,0.0,0.003182892
2w1,0.0006700312,0.0,0.06447802,0.036144577,0.002806059
2xn,0.00046480948,0.0,0.020722395,0.0,0.002866078
1ok,0.00049000495,0.0,0.021545712,0.0,0.0027464335
3uo,0.00096504035,0.027272727,0.052309174,0.036144577,0.0029132196
2cl,0.000625892,0.0,0.031343345,0.036144577,0.0027104393
2w1,0.00070706254,0.027272727,0.07259444,0.036144577,0.00290684
1sv,0.0013100147,0.027272727,0.010534041,0.0,0.0025528849
5ok,0.0012657233,0.027272727,0.024157718,0.0,0.0026465151
5hx,0.00039569061,0.0,0.028167278,0.0,0.0024470577
2xk,0.0006478547,0.0,0.02364433,0.0,0.0035051669
2b5,0.00057167496,0.0,0.04484582,0.036144577,0.0028005566
3pp,0.0004009324,0.0,0.017094288,0.0,0.0027199194
2j5,0.0006869864,0.0,0.07458662,0.036144577,0.0026772334
3v6,0.0034373999,0.027272727,0.017585753,0.0,0.0058777127
3rz,0.001250319,0.027272727,0.03314242,0.036144577,0.0029076915
6n0,0.00037580062,,0.009333012,,0.002446785
3ha,0.00075831154,0.027272727,0.081337176,0.036144577,0.002869466
1ok,0.0004711816,0.0,0.08852293,0.0625,0.003082175
1re,0.00065718184,0.0,0.012821244,0.0,0.0025794953
4nj,0.0055881073,0.035714287,0.03746764,0.036144577,0.0028666558
3r0,0.000558216,0.0,0.036652546,0.036144577,0.0032103949
2xh,0.0006012239,0.0,0.013884179,0.0,0.0025693327
4x7,0.00047272505,0.0,0.039239652,0.036144577,0.0029364116
3rp,0.0018946085,0.027272727,0.024411991,0.0,0.0029327618
2uw,0.00073276553,0.027272727,0.013935206,0.0,0.0025274493
2xn,0.0006819902,0.0,0.06361015,0.036144577,0.0027659617
1sz,0.0008246805,0.027272727,0.019725582,0.0,0.0026326154
4rr,0.00059299613,0.0,0.046504356,0.036144577,0.0035205015
3r9,0.0005656077,0.0,0.04132776,0.036144577,0.002800767
3m1,0.00066882314,0.0,0.07315597,0.036144577,0.002710737
1og,0.00062867196,0.0,0.030801574,0.036144577,0.0027056127
4zt,0.00052591885,0.0,0.058120113,0.036144577,0.0029244258
5vc,0.0217646,0.056003332,0.021920329,0.0,0.0026411728
5ih,0.0018616202,0.027272727,0.017499823,0.0,0.0029195785
4fc,0.0003865024,0.0,0.009196601,,0.0024240667
5jr,0.00037857692,0.0,0.010383437,0.0,0.0024080675
5d1,0.013576626,0.035714287,0.04283671,0.036144577,0.003123141
3wf,0.00060055725,0.0,0.015808618,0.0,0.0025528471
1h2,0.0005021223,0.0,0.021317197,0.0,0.0027392493
2oi,0.00048048983,0.0,0.048347082,0.036144577,0.0027078858
3uo,0.0006757498,0.0,0.09314751,0.0625,0.002930717
3bg,0.0004748115,0.0,0.049075324,0.036144577,0.003476162
2xm,0.0005580213,0.0,0.083548345,0.036144577,0.0025149528
4qm,0.00043075846,0.0,0.011794277,0.0,0.0024334767
4zt,0.00085562625,0.027272727,0.13557601,0.13513513,0.0030379693
4bc,0.0016365041,0.027272727,0.31640577,0.3432836,0.0039685117
1w0,0.008228047,0.035714287,0.034862246,0.036144577,0.0029613713
4c3,0.0006791768,0.0,0.013096134,0.0,0.002442701
6f3,0.00049136765,0.0,0.08954254,0.0625,0.0028789283
3c4,0.00047720835,0.0,0.053676542,0.036144577,0.0034791532
4g3,0.0006695371,0.0,0.0149536375,0.0,0.0032832825
4au,0.0012275355,0.027272727,0.08179557,0.036144577,0.0034588643
5aa,0.00054817373,0.0,0.04503789,0.036144577,0.0026984904
5nw,0.0007087016,0.027272727,0.011335585,0.0,0.002527904
5te,0.00045798754,0.0,0.045859557,0.036144577,0.0035505483
1h2,0.0004940385,0.0,0.0212994,0.0,0.0027389938
4az,0.0023493492,0.027272727,0.04817879,0.036144577,0.0029440944
5j1,0.00047197318,0.0,0.044336576,0.036144577,0.0032609815
6ei,0.012169952,0.035714287,0.04957464,0.036144577,0.0031388826
3wf,0.0006241552,0.0,0.022618804,0.0,0.0028729555
2xk,0.0008635914,0.027272727,0.027248165,0.0,0.0040832134
4qm,0.00045924637,0.0,0.013133145,0.0,0.0025145067
5ih,0.0011491266,0.027272727,0.019717721,0.0,0.0026537094
4de,0.000888714,0.027272727,0.072998464,0.036144577,0.0027992427
4tw,0.6822429,0.075630255,0.038613126,0.036144577,0.010827837
4ez,0.0005417425,0.0,0.04228854,0.036144577,0.0028014719
6f3,0.00053656683,0.0,0.030716207,0.036144577,0.0028090617
3py,0.0005556499,0.0,0.07078163,0.036144577,0.0028055015
4ks,0.00037637693,0.0,0.009591349,,0.0023909893
4bc,0.0025545743,0.027272727,0.39560312,0.3432836,0.003508191
4qm,0.00043982654,0.0,0.012765502,0.0,0.002498687
1h1,0.0005743232,0.0,0.07055988,0.036144577,0.002907549
4i5,0.000602921,0.0,0.015094234,0.0,0.0025134138
2wx,0.0005942856,0.0,0.05580244,0.036144577,0.0027933058
3r0,0.00055618136,0.0,0.036604065,0.036144577,0.0032120429
4au,0.0014999391,0.027272727,0.07185678,0.036144577,0.0031612318
4x7,0.000505833,0.0,0.041458618,0.036144577,0.003288386
1sv,0.0007691995,0.027272727,0.013450465,0.0,0.00251712
4zt,0.00051123864,0.0,0.04536466,0.036144577,0.0030588591
5vc,0.00074901874,0.027272727,0.016595613,0.0,0.0035080262
4ji,0.00047553465,0.0,0.012053172,0.0,0.0024885305
2uw,0.00077432476,0.027272727,0.01397715,0.0,0.0024933575
5vi,0.0014661164,0.027272727,0.022305578,0.0,0.0033522055
4x7,0.0013015269,0.027272727,0.07962881,0.036144577,0.003795036
3iw,0.0007703155,0.027272727,0.016121637,0.0,0.0024495404
5ea,0.002495462,0.027272727,0.04386142,0.036144577,0.002846111
4g3,0.000533848,0.0,0.041628323,0.036144577,0.0034826049
6fy,0.0005930363,0.0,0.045825765,0.036144577,0.0036000744
2fu,0.0004426982,0.0,0.1690917,0.2682927,0.002956255
6n0,0.0003823688,0.0,0.009055397,,0.0023148728
2vg,0.0011946356,0.027272727,0.15956454,0.13513513,0.002853473
5ob,0.0008622865,0.027272727,0.06482055,0.036144577,0.0025880644
3hd,0.0011854119,0.027272727,0.016973704,0.0,0.0026702983
1uu,0.0004611412,0.0,0.052171215,0.036144577,0.0032551978
2xb,0.0004473591,0.0,0.21279736,0.2682927,0.0024404204
6cj,0.00053138053,0.0,0.8257865,0.52272725,0.0028954973
2hy,0.00044794395,0.0,0.015542078,0.0,0.0025234495
2b5,0.0012193519,0.027272727,0.03889048,0.036144577,0.0028568234
5ih,0.0012328652,0.027272727,0.018221213,0.0,0.0026505596
3a2,0.00062204286,0.0,0.02143297,0.0,0.0027874412
3v6,0.0086480845,0.035714287,0.022953676,0.0,0.005486982
6mo,0.00047660427,0.0,0.062868185,0.036144577,0.0030795685
6ej,0.0044475477,0.028111428,0.082571626,0.036144577,0.0029828616
6ns,0.0004063013,0.0,0.013063338,0.0,0.0029151565
3tv,0.00038508384,0.0,0.009780869,0.0,0.0024519023
4qm,0.0004500774,0.0,0.012669214,0.0,0.002515162
3rp,0.000559118,0.0,0.040447168,0.036144577,0.0027999813
2w1,0.0006931488,0.0,0.042876113,0.036144577,0.002647821
2b5,0.0012455194,0.027272727,0.040510565,0.036144577,0.0029142988
6ei,0.012673771,0.035714287,0.05123942,0.036144577,0.0031396155
5d7,0.0004343447,0.0,0.027333887,0.0,0.0028088305
5l2,0.0016073014,0.027272727,0.064967774,0.036144577,0.0035416805
3db,0.004290554,0.027272727,0.042545274,0.036144577,0.004655419
2xn,0.00082615134,0.027272727,0.021142494,0.0,0.0032338828
1ok,0.0004903708,0.0,0.020838005,0.0,0.0027448847
2r3,0.0036850804,0.027272727,0.03541085,0.036144577,0.0033784905
6c2,0.0006039226,0.0,0.398451,0.3432836,0.0026092725
4yu,0.0072773346,0.035714287,0.07784128,0.036144577,0.0035180904
4kb,0.00083567697,0.027272727,0.016484218,0.0,0.0028120594
5t1,0.0005267318,0.0,0.04978609,0.036144577,0.002841076
5cy,0.00059139205,0.0,0.05054969,0.036144577,0.002788909
4uz,0.0008506353,0.027272727,0.058046307,0.036144577,0.0027704635
4nw,0.0008328644,0.027272727,0.044684105,0.036144577,0.0029351918
2zv,0.0004040052,0.0,0.02348777,0.0,0.002630763
5t1,0.00052718766,0.0,0.062545344,0.036144577,0.0025968603
3rk,0.00053950713,0.0,0.043712005,0.036144577,0.0028014067
2r3,0.010772131,0.035714287,0.036702257,0.036144577,0.0028541635
4ob,0.0004994465,0.0,0.025226194,0.0,0.0026716818
3nu,0.0005167747,0.0,0.060989648,0.036144577,0.003281133
4q9,0.0005536437,0.0,0.01872405,0.0,0.0026205012
3zm,0.00041244173,0.0,0.02289152,0.0,0.0029320132
3qt,0.0005572607,0.0,0.038011853,0.036144577,0.002803316
2yc,0.0005125964,0.0,0.0812069,0.036144577,0.0024183022
3qt,0.0005569933,0.0,0.04117757,0.036144577,0.0028011773
5v2,0.0010545298,0.027272727,0.011645797,0.0,0.0037577602
1un,0.000670787,0.0,0.1573481,0.13513513,0.003027694
5m5,0.00050664076,0.0,0.01758657,0.0,0.0025513528
3ei,0.0010571621,0.027272727,0.055552855,0.036144577,0.0030462197
5a6,0.0004973576,0.0,0.24368566,0.3432836,0.0024915459
4id,0.00088522525,0.027272727,0.01865792,0.0,0.011024997
6e2,0.0009771166,0.027272727,0.012362976,0.0,0.0032334034
6e4,0.0056026173,0.035714287,0.3018974,0.3432836,0.023620628
3h0,0.0006913283,0.0,0.08925627,0.0625,0.0028128268
5a3,0.007484126,0.035714287,0.06732068,0.036144577,0.002942007
4uy,0.0008735025,0.027272727,0.06447568,0.036144577,0.0027715967
6c4,0.0003849827,0.0,0.014934096,0.0,0.0023388292
6g4,0.00095533225,0.027272727,0.014066689,0.0,0.0034496626
4an,0.00041910997,0.0,0.019213604,0.0,0.002618489
3ra,0.0018615721,0.027272727,0.025659384,0.0,0.0029318861
4ma,0.0005846948,0.0,0.11756011,0.11111111,0.0028554979
3sq,0.00067829486,0.0,0.054152966,0.036144577,0.0027827558
2we,0.00084815104,0.027272727,0.050906967,0.036144577,0.0028914004
3tk,0.00044808598,0.0,0.01557942,0.0,0.0025236283
3ra,0.0019088319,0.027272727,0.02527269,0.0,0.00293395
6r5,0.00036866555,,0.014480064,0.0,0.0023521292
2r3,0.0009495432,0.027272727,0.029865405,0.0,0.002657909
5av,0.00048509982,0.0,0.021998873,0.0,0.0023739957
3rk,0.0005636971,0.0,0.03889232,0.036144577,0.002803104
5op,0.0005045134,0.0,0.02026193,0.0,0.002536122
3kl,0.0005050717,0.0,0.05543285,0.036144577,0.0025205286
3vb,0.00046184397,0.0,0.03127777,0.036144577,0.002994342
2yi,0.0004906022,0.0,0.050852045,0.036144577,0.0023633374
4w9,0.0004244172,0.0,0.020103091,0.0,0.002581136
5xq,0.0665515,0.075630255,0.043330073,0.036144577,0.0044826204
2c1,0.0007624526,0.027272727,0.013270971,0.0,0.0024961554
2vv,0.005739709,0.035714287,0.031261683,0.036144577,0.0029995649
1px,0.00057353574,0.0,0.041361995,0.036144577,0.0028000695
6er,0.00172749,0.027272727,0.029455107,0.0,0.0026706732
5au,0.00048325126,0.0,0.025961395,0.0,0.0022592226
4d2,0.0008669433,0.027272727,0.021286849,0.0,0.0059155906
3s2,0.0025764154,0.027272727,0.040029846,0.036144577,0.0029630319
5vt,0.0006051167,0.0,0.033425126,0.036144577,0.0028658474
2jb,0.0005927589,0.0,0.01670136,0.0,0.0027189907
3q4,0.00038601502,0.0,0.009144244,,0.0023877055
5ey,0.001133244,0.027272727,0.15875895,0.13513513,0.0028219176
4qy,0.000481336,0.0,0.013590164,0.0,0.0027595442
3vb,0.00043553967,0.0,0.032025926,0.036144577,0.0030183669
5iu,0.67903733,0.075630255,0.017870668,0.0,0.028898165
4d2,0.000792336,0.027272727,0.01967352,0.0,0.005221594
4mb,0.00045914942,0.0,0.04810473,0.036144577,0.0035433352
3fz,0.0010276404,0.027272727,0.05394479,0.036144577,0.0029549762
6e4,0.007730496,0.035714287,0.032082994,0.036144577,0.0032788569
5o0,0.0012330156,0.027272727,0.023189688,0.0,0.002645958
2jd,0.0007242505,0.027272727,0.014633682,0.0,0.0025308246
5op,0.0004937363,0.0,0.015673349,0.0,0.0024960726
4kb,0.0008181492,0.027272727,0.016073128,0.0,0.0027322203
1p2,0.0058889077,0.035714287,0.028423376,0.0,0.0032939953
5m5,0.0005822762,0.0,0.03975878,0.036144577,0.003226794
3jp,0.00048517107,0.0,0.054562822,0.036144577,0.0035209383
4eh,0.00039481945,0.0,0.008989238,,0.002344651
2fb,0.00037996966,0.0,0.008778333,,0.0024204543
1r7,0.016867308,0.035714287,0.03072125,0.036144577,0.0029822916
2r3,0.0028080214,0.027272727,0.0393163,0.036144577,0.0029408182
4ob,0.00047601108,0.0,0.020443173,0.0,0.0027205274
5tw,0.0016506615,0.027272727,0.019356301,0.0,0.002815685
4bt,0.00073181646,0.027272727,0.016206475,0.0,0.0025364573
2p3,0.0012528569,0.027272727,0.02133606,0.0,0.003113873
5dl,0.0005008849,0.0,0.012757266,0.0,0.0026956594
4n7,0.00054391066,0.0,0.04438578,0.036144577,0.0035874185
4ws,0.00047858641,0.0,0.0503257,0.036144577,0.0034795583
2r3,0.0028958002,0.027272727,0.03874742,0.036144577,0.0029405693
2bm,0.0005867819,0.0,0.27271393,0.3432836,0.0026666755
2bk,0.0005711657,0.0,0.05179828,0.036144577,0.0028134394
3nu,0.00051331683,0.0,0.0625715,0.036144577,0.003284976
3qt,0.00056727324,0.0,0.04212294,0.036144577,0.0028027575
5os,0.0009126268,0.027272727,0.0777695,0.036144577,0.0027199814
3h9,0.00047454587,0.0,0.048556637,0.036144577,0.002956699
3kc,0.0005256766,0.0,0.03408017,0.036144577,0.0026631686
3oc,0.0005474373,0.0,0.013806067,0.0,0.00258309
3vb,0.0004599287,0.0,0.029417207,0.0,0.0032214015
4d2,0.0011978683,0.027272727,0.02882777,0.0,0.0039999112
2jd,0.0005759219,0.0,0.011927799,0.0,0.0026198644
6hm,0.0006914984,0.0,0.014392315,0.0,0.002690158
3f9,0.0004452057,0.0,0.017264446,0.0,0.002511086
5ey,0.00046854327,0.0,0.022688122,0.0,0.0032134787
3vb,0.0005505135,0.0,0.036884803,0.036144577,0.0032093176
6er,0.0010366737,0.027272727,0.015814317,0.0,0.0027928439
5op,0.0004926132,0.0,0.018096112,0.0,0.0026179773
2ye,0.0005675326,0.0,0.015234608,0.0,0.0026247855
4y5,0.0025220108,0.027272727,0.016687011,0.0,0.003975544
3l9,0.0006123658,0.0,0.013653996,0.0,0.0025691935
5un,0.00055222673,0.0,0.0708884,0.036144577,0.003673005
3tk,0.00049082557,0.0,0.015400132,0.0,0.0025526101
6ng,0.00039807984,0.0,0.01866979,0.0,0.0024551887
4qy,0.00048230123,0.0,0.013678184,0.0,0.0027583854
3vb,0.00046004794,0.0,0.030151485,0.0,0.0032227081
2ex,0.0066248,0.035714287,0.019893447,0.0,0.006434053
1v1,0.007532501,0.035714287,0.04111551,0.036144577,0.0029977914
3zh,0.0005371632,0.0,0.021972748,0.0,0.0026200102
4rj,0.0006773798,0.0,0.041127853,0.036144577,0.0026203478
5au,0.0004805482,0.0,0.026505036,0.0,0.0022600924
1zr,0.00047800032,0.0,0.024154695,0.0,0.0025814797
3rn,0.000541425,0.0,0.048893966,0.036144577,0.0028024109
5os,0.00064598804,0.0,0.06789182,0.036144577,0.0026750572
3va,0.0006899343,0.0,0.07061606,0.036144577,0.0026996853
4w9,0.00041242878,0.0,0.041834272,0.036144577,0.0027017994
1x8,0.0006462245,0.0,0.016667563,0.0,0.0035122642
3rm,0.012248253,0.035714287,0.033191428,0.036144577,0.0030363898
6cq,0.0005563436,0.0,0.012049721,0.0,0.0024433532
3io,0.00047079302,0.0,0.0489091,0.036144577,0.0029547627
6B2,0.65021145,0.075630255,0.422345,0.3432836,0.036959287
4TW,0.8598514,0.31578952,0.02140184,0.0,0.004880586
4TW,0.8714139,0.40298507,0.022310995,0.0,0.008480987
6h8,0.011758323,0.035714287,0.70143944,0.52272725,0.8908418
5az,0.003819636,0.027272727,0.4915339,0.47058824,0.5510372
5e6,0.23020269,0.075630255,0.50847167,0.47058824,0.8712829
6ho,0.2881855,0.075630255,0.5764164,0.5,0.85119444
5dp,0.8354071,0.31578952,0.41562223,0.3432836,0.8757332
5az,0.003037061,0.027272727,0.51601446,0.47058824,0.5370802
6ho,0.7222525,0.075630255,0.61799014,0.5,0.64783347
4eo,0.0656722,0.075630255,0.9186383,0.7586207,0.21430646
3do,0.3942135,0.075630255,0.5623973,0.5,0.82620054
2l8,0.8860725,0.5,0.9192354,0.7586207,0.83527
2n9,0.002833085,0.027272727,0.57035166,0.5,0.89750034
5gm,0.010328689,0.035714287,0.2443665,0.3432836,0.88178104
3d3,0.004059804,0.027272727,0.5680178,0.5,0.84606665
4xc,0.012002238,0.035714287,0.6027266,0.5,0.8477388
4my,0.853283,0.31578952,0.94517493,0.8115942,0.86602676
7V5,0.8966964,0.91818184,0.88462174,0.68421054,0.68802893
4pl,0.8948699,0.88372093,0.5774832,0.5,0.86263686
4ay,0.8924715,0.86538464,0.95308805,0.84615386,0.8563327
4ay,0.8935759,0.86538464,0.96106327,0.9,0.87013423
3WM,0.88892317,0.62068963,0.93848574,0.8115942,0.87280244
3WM,0.8548321,0.31578952,0.93715435,0.8115942,0.85752237
7DQ,0.8879147,0.62068963,0.9310128,0.8115942,0.85318047
6TE,0.8931251,0.86538464,0.67779577,0.52272725,0.8459713
6A6,0.8868368,0.62068963,0.9176531,0.7586207,0.84763527
7PH,0.88927144,0.77319586,0.5745068,0.5,0.8527808
6A6,0.87005657,0.40298507,0.9385387,0.8115942,0.8681618
4AY,0.8192714,0.31578952,0.9531792,0.84615386,0.8595367
7VR,0.87508523,0.40298507,0.9479979,0.8115942,0.86730725
4AY,0.7309857,0.075630255,0.93800795,0.8115942,0.82045007
4AY,0.8567973,0.31578952,0.9429294,0.8115942,0.87039846
3WM,0.86582357,0.40298507,0.94187987,0.8115942,0.85226774
7PH,0.8725126,0.40298507,0.775951,0.52272725,0.85636526
b21,0.8815438,0.40298507,0.82052493,0.52272725,0.45461062
6o3,0.8941811,0.88372093,0.9446254,0.8115942,0.81503284
7k00,0.011487517,0.035714287,0.0987442,0.0625,0.87590367
7k00,0.8401839,0.31578952,0.39386606,0.3432836,0.004488163
7k00,0.22860642,0.075630255,0.8156636,0.52272725,0.0054554516
7k00,0.0006689273,0.0,0.5412694,0.5,0.002529222
7k00,0.0007111226,0.027272727,0.12377386,0.11111111,0.03883794
7k00,0.0004075304,0.0,0.06585376,0.036144577,0.011656789
7k00,0.0854214,0.075630255,0.19795279,0.2682927,0.003941859
4H1,0.890654,0.77319586,0.9385055,0.8115942,0.8802379
4Q6,0.0170411,0.035714287,0.061313722,0.036144577,0.003568221
3C4,0.89033175,0.77319586,0.95383537,0.8816708,0.8888785
4KZ,0.8648615,0.36399,0.3851045,0.3432836,0.85186315
4QS,0.89513195,0.88372093,0.93094873,0.8115942,0.8920153
6HZ,0.89834785,0.9611651,0.8451488,0.52272725,0.8803053
4U0,0.2838956,0.075630255,0.91882545,0.7586207,0.07949933
6DT,0.8947182,0.88372093,0.9640991,0.9,0.89691526
4LY,0.8915492,0.77319586,0.9607999,0.9,0.8831146
1DB,0.8929058,0.86538464,0.8797374,0.68421054,0.8908325
6FF,0.8939152,0.88372093,0.9592765,0.9,0.89197916
4DX,0.89892787,0.9611651,0.9752719,0.9535865,0.8943609
5BX,0.89540803,0.88372093,0.97907865,1.0,0.8847681
4WJ,0.8955264,0.88372093,0.9623246,0.9,0.89623594
1YT,0.8924124,0.86538464,0.9600364,0.9,0.891454
5JJ,0.88799065,0.62068963,0.9318489,0.8115942,0.89669424
3AI,0.897407,0.9611651,0.97848994,1.0,0.8951426
4MN,0.88380915,0.5,0.39010572,0.3432836,0.6549312
4X0,0.89905226,0.9611651,0.56488335,0.5,0.8843364
4EX,0.893461,0.86538464,0.959366,0.9,0.8919741
3VX,0.8923062,0.8568132,0.8328218,0.52272725,0.80838937
2WC,0.89380956,0.88372093,0.05450683,0.036144577,0.117391974
6M7,0.8980461,0.9611651,0.9673786,0.9535865,0.89014643
6BG,0.8976537,0.9611651,0.54617447,0.5,0.54137594
3VG,0.8959217,0.91818184,0.9392947,0.8115942,0.8841979
2X4,0.89920837,0.9611651,0.9595238,0.9,0.907593
4QS,0.89435774,0.88372093,0.91998446,0.7586207,0.8995163
3H4,0.89003384,0.77319586,0.942844,0.8115942,0.896578
4AY,0.07653164,0.075630255,0.14763725,0.13513513,0.026557568
4BX,0.5532891,0.075630255,0.10835439,0.11111111,0.008696709
4NU,0.88971484,0.77319586,0.9425795,0.8115942,0.9005237
